BROKERTITLE,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,ADDRESS,STATE,MAIN_ADDRESS,ADMINISTRATIVE_AREA_LEVEL_2,LOCALITY,SUBLOCALITY,STREET_NAME,LONG_NAME,FORMATTED_ADDRESS,LATITUDE,LONGITUDE
Brokered by RE MAX Real Estate Professionals,Condo for sale,565000,1,1.0,804.0,1721 W 6th St Apt 4B,"Brooklyn, NY 11223","1721 W 6th St Apt 4BBrooklyn, NY 11223",New York,Kings County,Brooklyn,Gravesend,1721,"1721 W 6th St #4b, Brooklyn, NY 11223, USA",40.6053887,-73.9787595
"Brokered by Behfar Team, Llc",Co-op for sale,265000,1,1.0,765.0,1250 Ocean Pkwy Apt 2C,"Brooklyn, NY 11230","1250 Ocean Pkwy Apt 2CBrooklyn, NY 11230",New York,Kings County,Brooklyn,Midwood,1250,"1250 Ocean Pkwy #2c, Brooklyn, NY 11230, USA",40.6180698,-73.9699744
Brokered by CENTURY 21 Homefront,Co-op for sale,399000,2,1.0,960.0,464 Neptune Ave Apt 2C,"Brooklyn, NY 11224","464 Neptune Ave Apt 2CBrooklyn, NY 11224",New York,Kings County,Brooklyn,Coney Island,464,"464 Neptune Ave #2c, Brooklyn, NY 11224, USA",40.5792324,-73.9713245
Brokered by Douglas Elliman - 664 Fulton,Co-op for sale,525000,3,2.0,2184.207862,458 Neptune Ave Apt 3R,"Brooklyn, NY 11224","458 Neptune Ave Apt 3RBrooklyn, NY 11224",New York,Kings County,Brooklyn,Coney Island,458,"458 Neptune Ave #3r, Brooklyn, NY 11224, USA",40.5794182,-73.9709078
Brokered by USREALTY   .com,Co-op for sale,479000,2,1.0,1100.0,2932 W 5th St Apt 17C,"Brooklyn, NY 11224","2932 W 5th St Apt 17CBrooklyn, NY 11224",New York,Kings County,Brooklyn,Coney Island,2932,"2932 W 5th St #17c, Brooklyn, NY 11224, USA",40.5778092,-73.9728288
Brokered by Oxford Property Group,Condo for sale,420000,1,1.0,668.0,120 Ocean View Ave Unit 2C,"Brooklyn, NY 11235","120 Ocean View Ave Unit 2CBrooklyn, NY 11235",New York,Kings County,Brooklyn,Brighton Beach,120,"120 Ocean View Ave #2c, Brooklyn, NY 11235, USA",40.5783101,-73.9670934
Brokered by KORR REALTY,Co-op for sale,249000,2,1.0,1000.0,2465 Haring St Apt 4D,"Brooklyn, NY 11235","2465 Haring St Apt 4DBrooklyn, NY 11235",New York,Kings County,Brooklyn,Sheepshead Bay,2465,"2465 Haring St #4d, Brooklyn, NY 11235, USA",40.5926635,-73.9388739
Brokered by Serhant,Condo for sale,7750000,5,6.0,3701.0,50 Bridge Park Dr Unit 17AE,"Brooklyn, NY 11201","50 Bridge Park Dr Unit 17AEBrooklyn, NY 11201",New York,Kings County,Brooklyn,Brooklyn Heights,50,"50 Bridge Park Dr #17a, Brooklyn Heights, NY 11201, USA",40.692916,-74.0008815
Brokered by RE MAX Real Estate Professionals,Co-op for sale,275000,1,1.0,880.0,275 Webster Ave Apt 5A,"Brooklyn, NY 11230","275 Webster Ave Apt 5ABrooklyn, NY 11230",New York,Kings County,Brooklyn,Kensington,275,"275 Webster Ave #5a, Brooklyn, NY 11230, USA",40.6329634,-73.9709274
Brokered by Brooklyn Real Property Inc,Condo for sale,359000,2,1.0,920.0,190 Cozine Ave Apt 3H,"Brooklyn, NY 11207","190 Cozine Ave Apt 3HBrooklyn, NY 11207",New York,Kings County,Brooklyn,East New York,190,"190 Cozine Ave #3h, Brooklyn, NY 11207, USA",40.654871,-73.8847697
Brokered by COMPASS,Condo for sale,2950000,3,2.0,1709.0,360 Furman St Apt 337,"Brooklyn, NY 11201","360 Furman St Apt 337Brooklyn, NY 11201",New York,Kings County,Brooklyn,Brooklyn Heights,360,"360 Furman St APT 337, Brooklyn, NY 11201, USA",40.6935342,-74.0002618
Brokered by One Realty Global Corp,Condo for sale,380000,3,1.0,393.0,1548 72nd St Unit 1,"Brooklyn, NY 11228","1548 72nd St Unit 1Brooklyn, NY 11228",New York,Kings County,Brooklyn,Bensonhurst,1548,"1548 72nd St #1, Brooklyn, NY 11228, USA",40.6184843,-74.0001507
Brokered by One Realty Global Corp,Condo for sale,380000,3,1.0,393.0,1548 72nd St Unit 1,"Brooklyn, NY 11228","1548 72nd St Unit 1Brooklyn, NY 11228",New York,Kings County,Brooklyn,Bensonhurst,1548,"1548 72nd St #1, Brooklyn, NY 11228, USA",40.6184843,-74.0001507
Brokered by BERGEN BASIN REALTY,Condo for sale,649000,3,2.0,1150.0,1120 Bergen Ave Unit 88,"Brooklyn, NY 11234","1120 Bergen Ave Unit 88Brooklyn, NY 11234",New York,Kings County,Brooklyn,Bergen Beach,1120,"1120 Bergen Ave #88, Brooklyn, NY 11234, USA",40.6280068,-73.9155812
Brokered by RE MAX Edge,Condo for sale,475000,1,1.0,739.0,3016 Brighton 5th St Apt 1C,"Brooklyn, NY 11235","3016 Brighton 5th St Apt 1CBrooklyn, NY 11235",New York,Kings County,Brooklyn,Brighton Beach,3016,"3016 Brighton 5th St #1c, Brooklyn, NY 11235, USA",40.5789422,-73.9632143
Brokered by Corcoran,Pending,210000,1,1.0,850.0,135 Ocean Pkwy Apt 1R,"Kensington, NY 11218","135 Ocean Pkwy Apt 1RKensington, NY 11218",New York,Kings County,Brooklyn,Kensington,135,"135 Ocean Pkwy #1a, Brooklyn, NY 11218, USA",40.6466766,-73.9740956
Brokered by RE/MAX Edge,Condo for sale,399000,1,1.0,577.0,231 68th St Apt 303,"Brooklyn, NY 11220","231 68th St Apt 303Brooklyn, NY 11220",New York,Kings County,Brooklyn,Bay Ridge,231,"231 68th St APT 303, Brooklyn, NY 11220, USA",40.6373585,-74.0272224
Brokered by eXp Realty BKNY,Condo for sale,1090000,3,3.0,1295.0,1845 52nd St Apt 27,"Brooklyn, NY 11204","1845 52nd St Apt 27Brooklyn, NY 11204",New York,Kings County,Brooklyn,Mapleton,1845,"1845 52nd St Apartment 27, Brooklyn, NY 11204, USA",40.6260941,-73.9815074
Brokered by Dreamlife Realty New York Llc,Co-op for sale,365000,2,1.0,925.0,393 Avenue S Apt 4A,"Brooklyn, NY 11223","393 Avenue S Apt 4ABrooklyn, NY 11223",New York,Kings County,Brooklyn,Gravesend,393,"393 Ave. S #4a, Brooklyn, NY 11223, USA",40.602199,-73.9709488
Brokered by COMPASS,Pending,1099000,1,1.0,715.0,2 Northside Piers Apt 6F,"Brooklyn, NY 11249","2 Northside Piers Apt 6FBrooklyn, NY 11249",New York,Kings County,Brooklyn,Williamsburg,2,"2 Northside Piers #6f, Brooklyn, NY 11249, USA",40.719753,-73.9642643
Brokered by Reliable Sell & Buy Realty Inc,Co-op for sale,473000,2,1.0,1000.0,150 W End Ave Apt 5H,"Brooklyn, NY 11235","150 W End Ave Apt 5HBrooklyn, NY 11235",New York,Kings County,Brooklyn,Manhattan Beach,150,"150 West End Ave #5h, Brooklyn, NY 11235, USA",40.5782536,-73.9534785
Brokered by COMPASS,Co-op for sale,694000,2,1.0,2184.207862,345 Montgomery St Apt 4N,"Brooklyn, NY 11225","345 Montgomery St Apt 4NBrooklyn, NY 11225",New York,Kings County,Brooklyn,Crown Heights,345,"345 Montgomery St #4n, Brooklyn, NY 11225, USA",40.6657959,-73.9527658
Brokered by Douglas Elliman - 936 Broadway,Condo for sale,659000,2,1.0,714.0,39 Argyle Rd Apt 4B,"Brooklyn, NY 11218","39 Argyle Rd Apt 4BBrooklyn, NY 11218",New York,Kings County,Brooklyn,Flatbush,39,"39 Argyle Rd #4b, Brooklyn, NY 11218, USA",40.6486309,-73.9674377
"Brokered by Judy Z Etman, Realtor",Co-op for sale,429000,2,1.0,850.0,160 72nd St Apt 758,"Brooklyn, NY 11209","160 72nd St Apt 758Brooklyn, NY 11209",New York,Kings County,Brooklyn,Bay Ridge,160,"160 72nd St Apt 758, Brooklyn, NY 11209, USA",40.6343667,-74.0311335
Brokered by Serhant,Condo for sale,1795000,2,2.0,1245.0,180 Front St Apt 7F,"Brooklyn, NY 11201","180 Front St Apt 7FBrooklyn, NY 11201",New York,Kings County,Brooklyn,Dumbo,180,"180 Front St #7f, Brooklyn, NY 11201, USA",40.7022611,-73.9854097
"Brokered by Fillmore Real Estate Fusion Team, INC.",Co-op for sale,800000,2,1.0,1200.0,100 Avenue P Apt 1H,"Brooklyn, NY 11204","100 Avenue P Apt 1HBrooklyn, NY 11204",New York,Kings County,Brooklyn,Gravesend,100,"100 Avenue P #1h, Brooklyn, NY 11204, USA",40.6072346,-73.9847935
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,1750000,2,2.0,1320.0,199 Conover St Unit 2B,"Brooklyn, NY 11231","199 Conover St Unit 2BBrooklyn, NY 11231",New York,Kings County,Brooklyn,Red Hook,199,"199 Conover St #2b, Brooklyn, NY 11231, USA",40.6774843,-74.0147997
Brokered by E Realty International Corp,Condo for sale,688000,3,2.0,982.0,844 50th St Apt 5A,"Brooklyn, NY 11220","844 50th St Apt 5ABrooklyn, NY 11220",New York,Kings County,Brooklyn,Sunset Park,844,"844 50th St #5a, Brooklyn, NY 11220, USA",40.6403284,-74.0028134
Brokered by Bedford Brownstone Realty LLC,Condo for sale,874000,2,2.0,915.0,139 Grove St Apt 4F,"Brooklyn, NY 11221","139 Grove St Apt 4FBrooklyn, NY 11221",New York,Kings County,Brooklyn,Bushwick,139,"139 Grove St #4f, Brooklyn, NY 11221, USA",40.694352,-73.919978
Brokered by Douglas Elliman - 1995 Broadway,Condo for sale,3000000,1,2.0,1600.0,90 Furman St Unit N810,"Brooklyn, NY 11201","90 Furman St Unit N810Brooklyn, NY 11201",New York,Kings County,Brooklyn,Brooklyn Heights,90,"90 Furman St Apt N-810, Brooklyn, NY 11201, USA",40.7015519,-73.995867
Brokered by Corcoran Park Slope,Condo for sale,1080000,1,2.3738608579684373,941.0,659 Putnam Ave # 1,"Brooklyn, NY 11221","659 Putnam Ave # 1Brooklyn, NY 11221",New York,Kings County,Brooklyn,Bedford-Stuyvesant,659,"659 Putnam Ave #1, Brooklyn, NY 11221, USA",40.685976,-73.9349974
Brokered by Serhant,Condo for sale,2850000,3,2.0,1912.0,60 Broadway Apt 8J,"Brooklyn, NY 11249","60 Broadway Apt 8JBrooklyn, NY 11249",New York,Kings County,Brooklyn,Southside,60,"60 Broadway #8j, Brooklyn, NY 11249, USA",40.7102929,-73.9660133
Brokered by Hometown Properties,Co-op for sale,245000,1,1.0,550.0,7200 Ridge Blvd Unit 409,"Brooklyn, NY 11209","7200 Ridge Blvd Unit 409Brooklyn, NY 11209",New York,Kings County,Brooklyn,Bay Ridge,7200,"7200 Ridge Blvd #409, Brooklyn, NY 11209, USA",40.6339001,-74.0299973
"Brokered by MAXIMILLION REALTY, INC.",Condo for sale,695000,2,2.0,1080.0,601 Surf Ave Apt 8C,"Brooklyn, NY 11224","601 Surf Ave Apt 8CBrooklyn, NY 11224",New York,Kings County,Brooklyn,Coney Island,601,"601 Surf Ave #8c, Brooklyn, NY 11224, USA",40.5754825,-73.9747644
Brokered by RE MAX Edge,Co-op for sale,199000,1,1.0,550.0,2607 Avenue O Apt 4A,"Brooklyn, NY 11210","2607 Avenue O Apt 4ABrooklyn, NY 11210",New York,Kings County,Brooklyn,Midwood,2607,"2607 Avenue O #4a, Brooklyn, NY 11210, USA",40.614409,-73.9479665
Brokered by COMPASS,Condo for sale,815000,2,2.0,1000.0,2652 E 18th St Unit 2A,"Brooklyn, NY 11235","2652 E 18th St Unit 2ABrooklyn, NY 11235",New York,Kings County,Brooklyn,Sheepshead Bay,2652,"2652 E 18th St #2a, Brooklyn, NY 11235, USA",40.5869733,-73.9514755
Brokered by Bhuiyan Properties LLC,Condo for sale,474000,2,1.0,750.0,848 43rd St Apt 22,"Brooklyn, NY 11232","848 43rd St Apt 22Brooklyn, NY 11232",New York,Kings County,Brooklyn,Sunset Park,848,"848 43rd St Apt 22, Brooklyn, NY 11232, USA",40.6442712,-73.9986359
Brokered by MNS,Co-op for sale,590000,2,1.0,800.0,800 E 17th St Apt 4A,"Brooklyn, NY 11230","800 E 17th St Apt 4ABrooklyn, NY 11230",New York,Kings County,Brooklyn,Flatbush,800,"800 E 17th St #4a, Brooklyn, NY 11230, USA",40.6311681,-73.9610093
"Brokered by MAXIMILLION REALTY, INC.",Condo for sale,695000,2,2.0,1080.0,601 Surf Ave Apt 8C,"Brooklyn, NY 11224","601 Surf Ave Apt 8CBrooklyn, NY 11224",New York,Kings County,Brooklyn,Coney Island,601,"601 Surf Ave #8c, Brooklyn, NY 11224, USA",40.5754825,-73.9747644
Brokered by Brown Harris Stevens - 129 Montague Street,Condo for sale,800000,2,1.0,850.0,1240 Bedford Ave Apt 1F,"Brooklyn, NY 11216","1240 Bedford Ave Apt 1FBrooklyn, NY 11216",New York,Kings County,Brooklyn,Bedford-Stuyvesant,1240,"1240 Bedford Ave #1f, Brooklyn, NY 11216, USA",40.6813996,-73.9537521
Brokered by COMPASS,Condo for sale,725000,1,1.0,696.0,190 Lefferts Pl Apt 5,"Brooklyn, NY 11238","190 Lefferts Pl Apt 5Brooklyn, NY 11238",New York,Kings County,Brooklyn,Bedford-Stuyvesant,190,"190 Lefferts Pl APT 5, Brooklyn, NY 11238, USA",40.6802147,-73.9567445
Brokered by Brown Harris Stevens - 129 Montague Street,Co-op for sale,385000,1,1.0,2184.207862,8701 Shore Rd Apt 432,"Brooklyn, NY 11209","8701 Shore Rd Apt 432Brooklyn, NY 11209",New York,Kings County,Brooklyn,Fort Hamilton,8701,"8701 Shore Rd Apt 432, Brooklyn, NY 11209, USA",40.6249201,-74.0404698
Brokered by RE MAX Edge,Co-op for sale,280000,1,1.0,850.0,2940 Ocean Ave Apt A7,"Brooklyn, NY 11235","2940 Ocean Ave Apt A7Brooklyn, NY 11235",New York,Kings County,Brooklyn,Sheepshead Bay,2940,"2940 Ocean Ave Apt A7, Brooklyn, NY 11235, USA",40.5895139,-73.9497416
Brokered by Community Home Sales Inc,Condo for sale,385000,2,1.0,919.0,12205 Flatlands Ave Apt 3H,"Brooklyn, NY 11207","12205 Flatlands Ave Apt 3HBrooklyn, NY 11207",New York,Kings County,Brooklyn,East New York,12205,"12205 Flatlands Ave #3h, Brooklyn, NY 11207, USA",40.6543591,-73.8837899
Brokered by Gibbs Yvonne,Co-op for sale,179000,1,1.0,600.0,2913 Foster Ave Apt 2F,"Brooklyn, NY 11210","2913 Foster Ave Apt 2FBrooklyn, NY 11210",New York,Kings County,Brooklyn,Little Haiti,2913,"2913 Foster Ave #2f, Brooklyn, NY 11210, USA",40.6387293,-73.9490472
Brokered by Dreamlife Realty New York Llc,Co-op for sale,323000,1,1.0,800.0,2400 E 3rd St Apt 228,"Brooklyn, NY 11223","2400 E 3rd St Apt 228Brooklyn, NY 11223",New York,Kings County,Brooklyn,Gravesend,2400,"2400 E 3rd St Apt 228, Brooklyn, NY 11223, USA",40.5911414,-73.9676771
Brokered by Bergen Basin Realty Llc,Co-op for sale,450000,2,1.0,1100.0,2675 Ocean Ave Apt 3B,"Brooklyn, NY 11229","2675 Ocean Ave Apt 3BBrooklyn, NY 11229",New York,Kings County,Brooklyn,Sheepshead Bay,2675,"2675 Ocean Ave #3b, Brooklyn, NY 11229, USA",40.595967,-73.9504018
Brokered by Corcoran SoHo,Pending,1775000,2,2.0,2184.207862,21 Monroe Pl Apt 3FL,"Brooklyn, NY 11201","21 Monroe Pl Apt 3FLBrooklyn, NY 11201",New York,Kings County,Brooklyn,Brooklyn Heights,21,"21 Monroe Pl #3f, Brooklyn, NY 11201, USA",40.6965907,-73.9926789
Brokered by Amerihomes Realty Of Ny Inc,Co-op for sale,265000,2,1.0,900.0,2461 E 29th St Apt 3F,"Brooklyn, NY 11235","2461 E 29th St Apt 3FBrooklyn, NY 11235",New York,Kings County,Brooklyn,Sheepshead Bay,2461,"2461 E 29th St #3f, Brooklyn, NY 11235, USA",40.5920038,-73.9410354
Brokered by RE MAX Real Estate Professionals,Co-op for sale,398000,3,1.0,900.0,1953 65th St Apt 3A,"Brooklyn, NY 11204","1953 65th St Apt 3ABrooklyn, NY 11204",New York,Kings County,Brooklyn,Mapleton,1953,"1953 65th St #3a, Brooklyn, NY 11204, USA",40.617177,-73.986447
Brokered by Keller Williams NYC,Co-op for sale,999000,1,1.0,2184.207862,40 Prospect Park W Apt 3G,"Brooklyn, NY 11215","40 Prospect Park W Apt 3GBrooklyn, NY 11215",New York,Kings County,Brooklyn,Park Slope,40,"40 Prospect Park W #3g, Brooklyn, NY 11215, USA",40.6698886,-73.9726587
Brokered by Keller Williams NYC,Co-op for sale,999000,1,1.0,2184.207862,40 Prospect Park W Apt 3G,"Brooklyn, NY 11215","40 Prospect Park W Apt 3GBrooklyn, NY 11215",New York,Kings County,Brooklyn,Park Slope,40,"40 Prospect Park W #3g, Brooklyn, NY 11215, USA",40.6698886,-73.9726587
Brokered by MNS,Condo for sale,1695000,2,2.0,1035.0,526 Union Ave Ph 1,"Brooklyn, NY 11211","526 Union Ave Ph 1Brooklyn, NY 11211",New York,Kings County,Brooklyn,Williamsburg,526,"526 Union Ave Ph 1, Brooklyn, NY 11211, USA",40.7163702,-73.9515728
Brokered by Corcoran SoHo,Condo for sale,610000,3,2.3738608579684373,923.0,55 Greene Ave Ste 2B,"Brooklyn, NY 11238","55 Greene Ave Ste 2BBrooklyn, NY 11238",New York,Kings County,Brooklyn,Fort Greene,55,"55 Greene Ave #2b, Brooklyn, NY 11238, USA",40.6863077,-73.9709274
Brokered by TDMT - The Development Marketing Team,Pending,450000,2,1.0,2184.207862,256 S 4th St Apt 6,"Brooklyn, NY 11211","256 S 4th St Apt 6Brooklyn, NY 11211",New York,Kings County,Brooklyn,Southside,256,"256 S 4th St Apartment 6, Brooklyn, NY 11211, USA",40.709819,-73.957902
Brokered by Corcoran Park Avenue South,Condo for sale,1199000,2,1.0,1080.0,9511 Shore Rd Apt 602,"Brooklyn, NY 11209","9511 Shore Rd Apt 602Brooklyn, NY 11209",New York,Kings County,Brooklyn,Fort Hamilton,9511,"9511 Shore Rd APT 602, Brooklyn, NY 11209, USA",40.6163434,-74.0377889
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,1350000,2,2.0,1066.0,460 Manhattan Ave Apt 2B,"Brooklyn, NY 11222","460 Manhattan Ave Apt 2BBrooklyn, NY 11222",New York,Kings County,Brooklyn,Greenpoint,460,"460 Manhattan Ave #2b, Brooklyn, NY 11222, USA",40.7200818,-73.9473654
Brokered by Corcoran Park Slope,Co-op for sale,249000,2,1.0,830.0,2547 W 2nd St Apt 2J,"Brooklyn, NY 11223","2547 W 2nd St Apt 2JBrooklyn, NY 11223",New York,Kings County,Brooklyn,Gravesend,2547,"2547 W 2nd St #2j, Brooklyn, NY 11223, USA",40.5871568,-73.9709274
Brokered by COMPASS,Condo for sale,479000,1,2.0,1096.0,44 Euclid Ave Apt 1A,"Brooklyn, NY 11208","44 Euclid Ave Apt 1ABrooklyn, NY 11208",New York,Kings County,Brooklyn,Cypress Hills,44,"44 Euclid Ave #1a, Brooklyn, NY 11208, USA",40.6874842,-73.8754674
Brokered by J. Sikar Realty,Condo for sale,1899000,3,2.0,1757.0,65 Oceana Dr E Apt 8D,"Brooklyn, NY 11235","65 Oceana Dr E Apt 8DBrooklyn, NY 11235",New York,Kings County,Brooklyn,Brighton Beach,65,"65 Oceana Dr E #8d, Brooklyn, NY 11235, USA",40.5769367,-73.9570143
Brokered by Corcoran Bedford Stuyvesant,Condo for sale,975000,2,2.0,930.0,68 Eldert St # 3B,"Brooklyn, NY 11207","68 Eldert St # 3BBrooklyn, NY 11207",New York,Kings County,Brooklyn,Bushwick,68,"68 Eldert St #3b, Brooklyn, NY 11207, USA",40.6869771,-73.9126141
Brokered by COMPASS,Condo for sale,460000,1,1.0,518.0,2654 E 18th St Unit 2D,"Brooklyn, NY 11235","2654 E 18th St Unit 2DBrooklyn, NY 11235",New York,Kings County,Brooklyn,Sheepshead Bay,2654,"2654 E 18th St #2d, Brooklyn, NY 11235, USA",40.5869759,-73.9514442
Brokered by Dwell Residential,Condo for sale,2695000,2,2.0,1927.0,461 Carroll St Unit 1,"Brooklyn, NY 11215","461 Carroll St Unit 1Brooklyn, NY 11215",New York,Kings County,Brooklyn,Gowanus,461,"461 Carroll St #1, Brooklyn, NY 11215, USA",40.677514,-73.986803
Brokered by KELLER WILLIAMS REALTY EMPIRE,Co-op for sale,545000,1,1.0,1050.0,9411 Shore Rd Apt 4K,"Brooklyn, NY 11209","9411 Shore Rd Apt 4KBrooklyn, NY 11209",New York,Kings County,Brooklyn,Fort Hamilton,9411,"9411 Shore Rd #4k, Brooklyn, NY 11209, USA",40.617623,-74.038637
Brokered by Diamond Real Inc,Condo for sale,599000,1,1.0,935.0,727 Ocean View Ave Apt D3,"Brooklyn, NY 11235","727 Ocean View Ave Apt D3Brooklyn, NY 11235",New York,Kings County,Brooklyn,Brighton Beach,727,"727 Ocean View Ave APT D3, Brooklyn, NY 11235, USA",40.5801457,-73.9605103
Brokered by Gotham Properties R E Llc,Co-op for sale,200000,1,1.0,700.0,1200 E 53rd St Apt 7V,"Brooklyn, NY 11234","1200 E 53rd St Apt 7VBrooklyn, NY 11234",New York,Kings County,Brooklyn,Flatlands,1200,"1200 E 53rd St #7b, Brooklyn, NY 11234, USA",40.6297036,-73.9255951
Brokered by Corcoran Brooklyn Heights,Co-op for sale,699000,2,2.0,1400.0,70 Lenox Rd Apt D2,"Brooklyn, NY 11226","70 Lenox Rd Apt D2Brooklyn, NY 11226",New York,Kings County,Brooklyn,Flatbush,70,"70 Lenox Rd Apt D2, Brooklyn, NY 11226, USA",40.6535119,-73.9571389
Brokered by Aliano Real Estate,Multi-family home for sale,3000000,24,16.0,12720.0,491 E 45th St Unit 16,"Brooklyn, NY 11203","491 E 45th St Unit 16Brooklyn, NY 11203",New York,Kings County,Brooklyn,Little Caribbean,491-493,"491-493 E 45th St #16, Brooklyn, NY 11203, USA",40.64958,-73.934815
Brokered by Bond New York- Columbus Circle,Condo for sale,559000,1,1.0,579.0,1229 Putnam Ave Apt 2D,"Brooklyn, NY 11221","1229 Putnam Ave Apt 2DBrooklyn, NY 11221",New York,Kings County,Brooklyn,Bushwick,1229,"1229 Putnam Ave #2d, Brooklyn, NY 11221, USA",40.6915011,-73.9156479
Brokered by Bright Horizons Realty Inc,Co-op for sale,269000,1,1.0,700.0,1625 Emmons Ave Apt 1A,"Brooklyn, NY 11235","1625 Emmons Ave Apt 1ABrooklyn, NY 11235",New York,Kings County,Brooklyn,Sheepshead Bay,1625,"1625 Emmons Ave #1a, Brooklyn, NY 11235, USA",40.5836263,-73.9518978
Brokered by King Zone Realty Inc,Condo for sale,838000,2,2.0,1054.0,1238 63rd St Apt D436,"Brooklyn, NY 11219","1238 63rd St Apt D436Brooklyn, NY 11219",New York,Kings County,Brooklyn,Dyker Heights,1238,"1238 63rd St #436, Brooklyn, NY 11219, USA",40.6275896,-74.0016198
Brokered by Corcoran Park Slope,Pending,399000,1,1.0,775.0,7101 Shore Rd Apt 3D,"Brooklyn, NY 11209","7101 Shore Rd Apt 3DBrooklyn, NY 11209",New York,Kings County,Brooklyn,Bay Ridge,7101,"7101 Shore Rd #3d, Brooklyn, NY 11209, USA",40.6363145,-74.0363466
Brokered by eXp Realty BKNY,Co-op for sale,495000,2,1.0,900.0,275 Webster Ave Apt 1B,"Brooklyn, NY 11230","275 Webster Ave Apt 1BBrooklyn, NY 11230",New York,Kings County,Brooklyn,Kensington,275,"275 Webster Ave #1b, Brooklyn, NY 11230, USA",40.6329634,-73.9709274
Brokered by ATLANTIC PROPERTIES REALTY INC,Pending,314000,1,1.0,875.0,80 Avenue P Apt B1,"Brooklyn, NY 11204","80 Avenue P Apt B1Brooklyn, NY 11204",New York,Kings County,Brooklyn,Gravesend,80,"80 Avenue P Apartment B1, Brooklyn, NY 11204, USA",40.60714,-73.985744
Brokered by Weichert Properties,Co-op for sale,325000,1,1.0,775.0,145 72nd St Apt D14,"Brooklyn, NY 11209","145 72nd St Apt D14Brooklyn, NY 11209",New York,Kings County,Brooklyn,Bay Ridge,145,"145 72nd St Apt D14, Brooklyn, NY 11209, USA",40.6347771,-74.0316533
Brokered by Corcoran Brooklyn Heights,Condo for sale,759000,2,2.0,1230.0,2025 Ocean Ave # 6A,"Brooklyn, NY 11230","2025 Ocean Ave # 6ABrooklyn, NY 11230",New York,Kings County,Brooklyn,Midwood,2025,"2025 Ocean Ave #6a, Brooklyn, NY 11230, USA",40.612478,-73.953507
Brokered by MNS,Condo for sale,1750000,2,2.0,2184.207862,710 Metropolitan Ave Apt 5E,"Brooklyn, NY 11211","710 Metropolitan Ave Apt 5EBrooklyn, NY 11211",New York,Kings County,Brooklyn,Williamsburg,710,"710 Metropolitan Ave #5e, Brooklyn, NY 11211, USA",40.714184,-73.945191
Brokered by MNS,Contingent,725000,3,1.0,2184.207862,710 Metropolitan Ave Apt 2H,"Brooklyn, NY 11211","710 Metropolitan Ave Apt 2HBrooklyn, NY 11211",New York,Kings County,Brooklyn,Williamsburg,710,"710 Metropolitan Ave #2h, Brooklyn, NY 11211, USA",40.714184,-73.945191
Brokered by KORR REALTY,Co-op for sale,249000,2,1.0,1000.0,2450 Haring St Apt 1F,"Brooklyn, NY 11235","2450 Haring St Apt 1FBrooklyn, NY 11235",New York,Kings County,Brooklyn,Sheepshead Bay,2450,"2450 Haring St #1f, Brooklyn, NY 11235, USA",40.5926138,-73.9396101
Brokered by Space Marketing Shop Inc.,Condo for sale,1500000,1,2.0,1218.0,490 Lorimer St Unit 1A,"Brooklyn, NY 11211","490 Lorimer St Unit 1ABrooklyn, NY 11211",New York,Kings County,Brooklyn,Williamsburg,490,"490 Lorimer St #1a, Brooklyn, NY 11211, USA",40.7115725,-73.948677
Brokered by Weichert Properties,Co-op for sale,325000,1,1.0,775.0,145 72nd St Apt D14,"Brooklyn, NY 11209","145 72nd St Apt D14Brooklyn, NY 11209",New York,Kings County,Brooklyn,Bay Ridge,145,"145 72nd St Apt D14, Brooklyn, NY 11209, USA",40.6347771,-74.0316533
Brokered by Corcoran Brooklyn Heights,Condo for sale,759000,2,2.0,1230.0,2025 Ocean Ave # 6A,"Brooklyn, NY 11230","2025 Ocean Ave # 6ABrooklyn, NY 11230",New York,Kings County,Brooklyn,Midwood,2025,"2025 Ocean Ave #6a, Brooklyn, NY 11230, USA",40.612478,-73.953507
Brokered by Real Estate Top Sales Llc,Condo for sale,580000,2,1.0,667.0,224 22nd St Apt 4D,"Brooklyn, NY 11232","224 22nd St Apt 4DBrooklyn, NY 11232",New York,Kings County,Brooklyn,Sunset Park,224,"224 22nd St #4d, Brooklyn, NY 11232, USA",40.6609319,-73.9945957
Brokered by Keller Williams NYC,Condo for sale,375000,1,1.0,387.0,662 Fourth Ave Unit 1R,"Brooklyn, NY 11232","662 Fourth Ave Unit 1RBrooklyn, NY 11232",New York,Kings County,Brooklyn,Sunset Park,662,"662 4th Ave #1r, Brooklyn, NY 11232, USA",40.6637079,-73.9949633
Brokered by Fillmore Real Estate,Condo for sale,935000,1,1.0,713.0,110 Livingston St Apt 11J,"Brooklyn, NY 11201","110 Livingston St Apt 11JBrooklyn, NY 11201",New York,Kings County,Brooklyn,Downtown Brooklyn,110,"110 Livingston St #11j, Brooklyn, NY 11201, USA",40.6909831,-73.9899258
Brokered by eXp Realty BKNY,Co-op for sale,329000,2,1.0,950.0,2400 E 3rd St Apt 715,"Brooklyn, NY 11223","2400 E 3rd St Apt 715Brooklyn, NY 11223",New York,Kings County,Brooklyn,Gravesend,2400,"2400 E 3rd St Apt 715, Brooklyn, NY 11223, USA",40.5911414,-73.9676771
