BROKERTITLE,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,ADDRESS,STATE,MAIN_ADDRESS,ADMINISTRATIVE_AREA_LEVEL_2,LOCALITY,SUBLOCALITY,STREET_NAME,LONG_NAME,FORMATTED_ADDRESS,LATITUDE,LONGITUDE
Brokered by Sowae Corp,House for sale,210000,3,2.3738608579684373,1840.0,653 Jerome St,"Brooklyn, NY 11207","653 Jerome StBrooklyn, NY 11207",United States,New York,Kings County,Brooklyn,Jerome Street,"653 Jerome St, Brooklyn, NY 11207, USA",40.664748,-73.884184
Brokered by Cross Country Realty,Multi-family home for sale,799000,6,2.0,2184.207862,737 Pine St,"Brooklyn, NY 11208","737 Pine StBrooklyn, NY 11208",United States,New York,Kings County,Brooklyn,Pine Street,"737 Pine St, Brooklyn, NY 11208, USA",40.6672674,-73.8686224
Brokered by Brown Harris Stevens,Condo for sale,3795000,3,2.0,1887.0,30 Main St Ph B,"Brooklyn, NY 11201","30 Main St Ph BBrooklyn, NY 11201",United States,New York,Kings County,Brooklyn,Main Street,"30 Main St, Brooklyn, NY 11201, USA",40.702988,-73.9907803
Brokered by Momentum Real Estate Llc,Multi-family home for sale,1650000,9,5.0,4320.0,2331 W 12th St,"Brooklyn, NY 11223","2331 W 12th StBrooklyn, NY 11223",United States,New York,Kings County,Brooklyn,West 12th Street,"2331 W 12th St, Brooklyn, NY 11223, USA",40.5906586,-73.9818321
"Brokered by BEN BAY REALTY, CO.",House for sale,1150000,3,2.3738608579684373,1376.0,2234 62nd St,"Brooklyn, NY 11204","2234 62nd StBrooklyn, NY 11204",United States,New York,Kings County,Brooklyn,62nd Street,"2234 62nd St, Brooklyn, NY 11204, USA",40.6149237,-73.9789281
Brokered by Sowae Corp,Multi-family home for sale,300000,3,4.0,2184.207862,348 Legion St,"Brooklyn, NY 11212","348 Legion StBrooklyn, NY 11212",United States,New York,Kings County,Brooklyn,Legion Street,"348 Legion St, Brooklyn, NY 11212, USA",40.6601546,-73.9163716
Brokered by NEXTHOME PLATINUM PROPERTIES,House for sale,950000,4,2.0,2200.0,68 Schenck Ave,"Brooklyn, NY 11207","68 Schenck AveBrooklyn, NY 11207",United States,New York,Kings County,Brooklyn,Schenck Avenue,"68 Schenck Ave, Brooklyn, NY 11207, USA",40.6795412,-73.8904428
Brokered by NEXTHOME PLATINUM PROPERTIES,House for sale,950000,4,2.0,2200.0,68 Schenck Ave,"Brooklyn, NY 11207","68 Schenck AveBrooklyn, NY 11207",United States,New York,Kings County,Brooklyn,Schenck Avenue,"68 Schenck Ave, Brooklyn, NY 11207, USA",40.6795412,-73.8904428
Brokered by Bright Horizons Realty Inc,House for sale,1199000,4,2.0,2184.207862,4193 Ocean Ave,"Brooklyn, NY 11235","4193 Ocean AveBrooklyn, NY 11235",United States,New York,Kings County,Brooklyn,Ocean Avenue,"4193 Ocean Ave, Brooklyn, NY 11235, USA",40.5783044,-73.9471644
Brokered by Bright Horizons Realty Inc,House for sale,2150000,4,2.3738608579684373,2184.207862,153 Jaffrey St,"Brooklyn, NY 11235","153 Jaffrey StBrooklyn, NY 11235",United States,New York,Kings County,Brooklyn,Jaffray Street,"153 Jaffray St, Brooklyn, NY 11235, USA",40.5790771,-73.9425262
Brokered by Momentum Real Estate Llc,Multi-family home for sale,3000000,3,32.0,11760.0,8001 New Utrecht Ave,"Brooklyn, NY 11214","8001 New Utrecht AveBrooklyn, NY 11214",United States,New York,Kings County,Brooklyn,New Utrecht Avenue,"8001 New Utrecht Ave, Brooklyn, NY 11214, USA",40.6115483,-74.0008656
Brokered by Remax Edge - RE/MAX EDGE,Multi-family home for sale,1498000,9,8.0,2961.0,3812 Cypress Ave,"Brooklyn, NY 11224","3812 Cypress AveBrooklyn, NY 11224",United States,New York,Kings County,Brooklyn,Cypress Avenue,"3812 Cypress Ave, Brooklyn, NY 11224, USA",40.5784148,-74.0064631
Brokered by COMPASS,Townhouse for sale,14000000,5,2.3738608579684373,7200.0,38 Monroe Pl,"Brooklyn, NY 11201","38 Monroe PlBrooklyn, NY 11201",United States,New York,Kings County,Brooklyn,Monroe Place,"38 Monroe Pl, Brooklyn, NY 11201, USA",40.6958593,-73.9925234
Brokered by Re/Max Edge,House for sale,3999000,3,2.3738608579684373,3428.0,7923 11th Ave,"Brooklyn, NY 11228","7923 11th AveBrooklyn, NY 11228",United States,New York,Kings County,Brooklyn,11th Avenue,"7923 11th Ave, Brooklyn, NY 11228, USA",40.6201406,-74.014486
Brokered by 5 Boro Realty Corp,Foreclosure,499000,4,2.0,1428.0,719 Vermont St,"Brooklyn, NY 11207","719 Vermont StBrooklyn, NY 11207",United States,New York,Kings County,Brooklyn,Vermont Street,"719 Vermont St, Brooklyn, NY 11207, USA",40.6618245,-73.890638
Brokered by A P Services Inc,Multi-family home for sale,2295000,3,7.0,2184.207862,4415 Atlantic Ave,"Brooklyn, NY 11224","4415 Atlantic AveBrooklyn, NY 11224",United States,New York,Kings County,Brooklyn,Atlantic Avenue,"4415 Atlantic Ave, Brooklyn, NY 11224, USA",40.5757955,-74.009975
Brokered by Douglas Elliman - 575 Madison Ave,House for sale,8950000,4,2.0,2570.0,69 Orange St,"Brooklyn, NY 11201","69 Orange StBrooklyn, NY 11201",United States,New York,Kings County,Brooklyn,Orange Street,"69 Orange St, Brooklyn, NY 11201, USA",40.6990407,-73.9929045
Brokered by ROBERT DEFALCO REALTY INC,Multi-family home for sale,999999,4,3.0,1980.0,362 90th St,"Brooklyn, NY 11209","362 90th StBrooklyn, NY 11209",United States,New York,Kings County,Brooklyn,90th Street,"362 90th St, Brooklyn, NY 11209, USA",40.620076,-74.0306109
Brokered by RE MAX Real Estate Professionals,Multi-family home for sale,1499000,6,2.0,3144.0,338 77th St,"Brooklyn, NY 11209","338 77th StBrooklyn, NY 11209",United States,New York,Kings County,Brooklyn,77th Street,"338 77th St, Brooklyn, NY 11209, USA",40.629498,-74.02725
Brokered by COMPASS,Townhouse for sale,950000,5,3.0,2288.0,914 Pine St,"Brooklyn, NY 11208","914 Pine StBrooklyn, NY 11208",United States,New York,Kings County,Brooklyn,Pine Street,"914 Pine St, Brooklyn, NY 11208, USA",40.6626245,-73.8680207
Brokered by Ha Jones Realty & Management,House for sale,650000,5,3.0,2184.207862,36A Rochester Ave,"Brooklyn, NY 11233","36A Rochester AveBrooklyn, NY 11233",United States,New York,Kings County,Brooklyn,Rochester Avenue,"36A Rochester Ave, Brooklyn, NY 11233, USA",40.677921,-73.9277691
Brokered by RE MAX Real Estate Professionals,House for sale,1100000,4,3.0,1400.0,7619 10th Ave,"Brooklyn, NY 11228","7619 10th AveBrooklyn, NY 11228",United States,New York,Kings County,Brooklyn,10th Avenue,"7619 10th Ave, Brooklyn, NY 11228, USA",40.6231568,-74.0148411
Brokered by Behfar Team Llc,House for sale,799000,3,2.0,2184.207862,1462 E 23rd St,"Brooklyn, NY 11210","1462 E 23rd StBrooklyn, NY 11210",United States,New York,Kings County,Brooklyn,East 23rd Street,"1462 E 23rd St, Brooklyn, NY 11210, USA",40.6146692,-73.9515915
Brokered by Wolf Properties Inc,Pending,2500000,3,2.3738608579684373,2184.207862,32 Village Rd N,"Brooklyn, NY 11223","32 Village Rd NBrooklyn, NY 11223",United States,New York,Kings County,Brooklyn,Village Road South,"32 Village Rd S, Brooklyn, NY 11223, USA",40.5938747,-73.9742907
Brokered by COMPASS,Townhouse for sale,2600000,5,5.0,4057.0,65 Gates Ave,"Brooklyn, NY 11238","65 Gates AveBrooklyn, NY 11238",United States,New York,Kings County,Brooklyn,Gates Avenue,"65 Gates Ave, Brooklyn, NY 11238, USA",40.6846326,-73.9660028
Brokered by Wolf Properties Inc,Pending,2500000,3,2.3738608579684373,2184.207862,30 Village Rd N,"Brooklyn, NY 11223","30 Village Rd NBrooklyn, NY 11223",United States,New York,Kings County,Brooklyn,Village Road South,"30 Village Rd S, Brooklyn, NY 11223, USA",40.5938803,-73.9743763
Brokered by BERGEN BASIN REALTY,Multi-family home for sale,1288000,5,2.0,2375.0,1853 Benson Ave,"Brooklyn, NY 11214","1853 Benson AveBrooklyn, NY 11214",United States,New York,Kings County,Brooklyn,Benson Avenue,"1853 Benson Ave, Brooklyn, NY 11214, USA",40.6042803,-74.0030547
Brokered by COMPASS,Townhouse for sale,575000,4,2.0,1330.0,411 Montauk Ave,"Brooklyn, NY 11208","411 Montauk AveBrooklyn, NY 11208",United States,New York,Kings County,Brooklyn,Montauk Avenue,"411 Montauk Ave., Brooklyn, NY 11208, USA",40.6683511,-73.8757315
Brokered by Fave Realty Inc,Multi-family home for sale,899999,8,4.0,2184.207862,375 Linden Blvd,"Brooklyn, NY 11203","375 Linden BlvdBrooklyn, NY 11203",United States,New York,Kings County,Brooklyn,Linden Boulevard,"375 Linden Blvd, Brooklyn, NY 11203, USA",40.6531909,-73.9453969
Brokered by BERGEN BASIN REALTY,House for sale,690000,3,2.0,1325.0,2041 E 64th St,"Brooklyn, NY 11234","2041 E 64th StBrooklyn, NY 11234",United States,New York,Kings County,Brooklyn,East 64th Street,"2041 E 64th St, Brooklyn, NY 11234, USA",40.6173476,-73.9131449
Brokered by Keystone Realty USA Corp,House for sale,799000,4,3.0,2184.207862,921 E 98th St,"Brooklyn, NY 11236","921 E 98th StBrooklyn, NY 11236",United States,New York,Kings County,Brooklyn,East 98th Street,"921 E 98th St, Brooklyn, NY 11236, USA",40.6483188,-73.9039932
Brokered by Legacy Estate Realty,Multi-family home for sale,1195000,16,8.0,2184.207862,453 42nd St,"Brooklyn, NY 11232","453 42nd StBrooklyn, NY 11232",United States,New York,Kings County,Brooklyn,42nd Street,"453 42nd St, Brooklyn, NY 11232, USA",40.6502185,-74.0063562
Brokered by Halstead Real Estate - 770 Lexington Avenue,Townhouse for sale,8750000,6,6.0,6000.0,8200 Narrows Ave Unit Townhouse,"Brooklyn, NY 11209","8200 Narrows Ave Unit TownhouseBrooklyn, NY 11209",United States,New York,Kings County,Brooklyn,Narrows Avenue,"8200 Narrows Ave, Brooklyn, NY 11209, USA",40.6282935,-74.0379695
Brokered by RE MAX Edge,Multi-family home for sale,4380000,35,16.0,15000.0,8699 Bay Pkwy Unit 16,"Brooklyn, NY 11214","8699 Bay Pkwy Unit 16Brooklyn, NY 11214",United States,New York,Kings County,Brooklyn,8699,"8699 Bay Pkwy #16, Brooklyn, NY 11214, USA",40.599715,-73.995694
Brokered by Coldwell Banker American Homes,House for sale,779000,2,2.0,2184.207862,1947 Hendrickson St,"Brooklyn, NY 11234","1947 Hendrickson StBrooklyn, NY 11234",United States,New York,Kings County,Brooklyn,Hendrickson Street,"1947 Hendrickson St, Brooklyn, NY 11234, USA",40.6134102,-73.927727
Brokered by Winzone Realty Inc,Multi-family home for sale,1880000,7,2.0,3240.0,415 72nd St,"Brooklyn, NY 11209","415 72nd StBrooklyn, NY 11209",United States,New York,Kings County,Brooklyn,72nd Street,"415 72nd St, Brooklyn, NY 11209, USA",40.6327207,-74.0236917
Brokered by Ilite Realty Inc,Condo for sale,649000,3,2.0,1400.0,1220 Avenue Y Unit Oa,"Brooklyn, NY 11235","1220 Avenue Y Unit OaBrooklyn, NY 11235",United States,New York,Kings County,Brooklyn,Avenue Y,"1220 Ave Y, Brooklyn, NY 11235, USA",40.5895025,-73.9579253
Brokered by RE MAX Edge,House for sale,999000,3,1.0,1392.0,1648 Marine Pkwy,"Brooklyn, NY 11234","1648 Marine PkwyBrooklyn, NY 11234",United States,New York,Kings County,Brooklyn,Marine Parkway,"1648 Marine Pkwy, Brooklyn, NY 11234, USA",40.6123969,-73.9422162
Brokered by Corcoran Brooklyn Heights,Co-op for sale,699000,1,1.0,2184.207862,114 Remsen St Apt A,"Brooklyn, NY 11201","114 Remsen St Apt ABrooklyn, NY 11201",United States,New York,Kings County,Brooklyn,Remsen Street,"114 Remsen St, Brooklyn, NY 11201, USA",40.6938368,-73.9941354
Brokered by EXP Realty,Townhouse for sale,1290000,3,2.0,1998.0,1867 W 4th St,"Brooklyn, NY 11223","1867 W 4th StBrooklyn, NY 11223",United States,New York,Kings County,Brooklyn,West 4th Street,"1867 W 4th St, Brooklyn, NY 11223, USA",40.6021136,-73.9764056
Brokered by Cross Country Realty,House for sale,428000,3,3.0,2184.207862,1126 E 73rd St Units 43 & 33,"Brooklyn, NY 11234","1126 E 73rd St Units 43 & 33Brooklyn, NY 11234",United States,New York,Kings County,Brooklyn,East 73rd Street,"1126 E 73rd St, Brooklyn, NY 11234, USA",40.6274951,-73.915694
Brokered by 5 Boro Realty Corp,House for sale,835000,3,2.0,2184.207862,4408 Flatlands Ave,"Brooklyn, NY 11234","4408 Flatlands AveBrooklyn, NY 11234",United States,New York,Kings County,Brooklyn,Flatlands Avenue,"4408 Flatlands Ave, Brooklyn, NY 11234, USA",40.6226706,-73.9327329
Brokered by Remax Edge - RE/MAX EDGE,House for sale,1695000,5,3.0,2160.0,68 74th St,"Brooklyn, NY 11209","68 74th StBrooklyn, NY 11209",United States,New York,Kings County,Brooklyn,74th Street,"68 74th St, Brooklyn, NY 11209, USA",40.633504,-74.034181
Brokered by BERGEN BASIN REALTY,House for sale,799000,3,2.0,2279.0,6911 Avenue Y,"Brooklyn, NY 11234","6911 Avenue YBrooklyn, NY 11234",United States,New York,Kings County,Brooklyn,Avenue Y,"6911 Avenue Y, Brooklyn, NY 11234, USA",40.6131995,-73.9019711
Brokered by RE MAX Real Estate Professionals,Multi-family home for sale,750000,3,2.0,2184.207862,457 Van Sicklen St,"Brooklyn, NY 11223","457 Van Sicklen StBrooklyn, NY 11223",United States,New York,Kings County,Brooklyn,Van Sicklen Street,"457 Van Sicklen St, Brooklyn, NY 11223, USA",40.5931071,-73.9753582
Brokered by Genstone Properties,Multi-family home for sale,625000,5,2.3738608579684373,2184.207862,198 Shepherd Ave,"Brooklyn, NY 11208","198 Shepherd AveBrooklyn, NY 11208",United States,New York,Kings County,Brooklyn,Shepherd Avenue,"198 Shepherd Ave, Brooklyn, NY 11208, USA",40.679665,-73.8819497
Brokered by Douglas Elliman - Garden City,Pending,1149000,5,4.0,2169.0,48 Highland Pl,"Brooklyn, NY 11208","48 Highland PlBrooklyn, NY 11208",United States,New York,Kings County,Brooklyn,Highland Place,"48 Highland Pl, Brooklyn, NY 11208, USA",40.6841571,-73.8820567
"Brokered by Garfield, Leslie J. & Co., Inc.",Townhouse for sale,5495000,5,4.0,4296.0,769 Carroll St,"Brooklyn, NY 11215","769 Carroll StBrooklyn, NY 11215",United States,New York,Kings County,Brooklyn,Carroll Street,"769 Carroll St, Brooklyn, NY 11215, USA",40.6729621,-73.9751283
Brokered by COMPASS,Townhouse for sale,10495000,7,4.0,5100.0,48 Garden Pl,"Brooklyn, NY 11201","48 Garden PlBrooklyn, NY 11201",United States,New York,Kings County,Brooklyn,Garden Place,"48 Garden Pl, Brooklyn, NY 11201, USA",40.6919769,-73.9967879
Brokered by RE MAX Edge,Multi-family home for sale,989000,4,2.0,1827.0,2374 E 17th St,"Brooklyn, NY 11229","2374 E 17th StBrooklyn, NY 11229",United States,New York,Kings County,Brooklyn,East 17th Street,"2374 E 17th St, Brooklyn, NY 11229, USA",40.5927382,-73.9536851
Brokered by COMPASS,Townhouse for sale,7400000,4,2.3738608579684373,3700.0,413 Degraw St,"Brooklyn, NY 11217","413 Degraw StBrooklyn, NY 11217",United States,New York,Kings County,Brooklyn,Degraw Street,"413 Degraw St, Brooklyn, NY 11217, USA",40.6820656,-73.9903833
Brokered by Sowae Corp,Multi-family home for sale,499000,5,2.0,2184.207862,752 Rutland Rd,"Brooklyn, NY 11203","752 Rutland RdBrooklyn, NY 11203",United States,New York,Kings County,Brooklyn,Rutland Road,"752 Rutland Rd, Brooklyn, NY 11203, USA",40.6601399,-73.9354891
Brokered by Blue Sky Realty Group LLC,Pending,500000,5,3.0,2472.0,1158 54th St,"Brooklyn, NY 11219","1158 54th StBrooklyn, NY 11219",United States,New York,Kings County,Brooklyn,54th Street,"1158 54th St, Brooklyn, NY 11219, USA",40.6339137,-73.9982004
Brokered by Diamond Real Inc,House for sale,2750000,3,5.0,4600.0,2317 E 63rd St,"Brooklyn, NY 11234","2317 E 63rd StBrooklyn, NY 11234",United States,New York,Kings County,Brooklyn,East 63rd Street,"2317 E 63rd St, Brooklyn, NY 11234, USA",40.6126355,-73.909459
Brokered by COMPASS,Co-op for sale,550000,2,1.0,2184.207862,611 41st St Apt L,"Brooklyn, NY 11232","611 41st St Apt LBrooklyn, NY 11232",United States,New York,Kings County,Brooklyn,41st Street,"611 41st St, Brooklyn, NY 11232, USA",40.6487997,-74.0024232
Brokered by Fillmore Real Estate,Multi-family home for sale,788888,5,2.0,3443.0,1125 E 57th St,"Brooklyn, NY 11234","1125 E 57th StBrooklyn, NY 11234",United States,New York,Kings County,Brooklyn,East 57th Street,"1125 E 57th St, Brooklyn, NY 11234, USA",40.6255174,-73.9205183
Brokered by RE MAX Real Estate Professionals,Pending,2288000,4,3.0,1788.0,1024 82nd St,"Brooklyn, NY 11228","1024 82nd StBrooklyn, NY 11228",United States,New York,Kings County,Brooklyn,82nd Street,"1024 82nd St, Brooklyn, NY 11228, USA",40.6197363,-74.0177331
Brokered by COMPASS,Townhouse for sale,4800000,10,4.0,5353.0,407 3rd St,"Brooklyn, NY 11215","407 3rd StBrooklyn, NY 11215",United States,New York,Kings County,Brooklyn,3rd Street,"407 3rd St., Brooklyn, NY 11215, USA",40.6722614,-73.9816141
Brokered by Home Global Realty,Multi-family home for sale,799000,4,3.0,1344.0,8519 Glenwood Rd,"Brooklyn, NY 11236","8519 Glenwood RdBrooklyn, NY 11236",United States,New York,Kings County,Brooklyn,Glenwood Road,"8519 Glenwood Rd, Brooklyn, NY 11236, USA",40.6398093,-73.9109383
Brokered by RE MAX Edge,Multi-family home for sale,998000,11,6.0,2184.207862,3724 Flatlands Ave,"Brooklyn, NY 11234","3724 Flatlands AveBrooklyn, NY 11234",United States,New York,Kings County,Brooklyn,Flatlands Avenue,"3724 Flatlands Ave, Brooklyn, NY 11234, USA",40.6186409,-73.9389327
Brokered by EXIT REALTY TOP PROPERTIES,Multi-family home for sale,2800000,16,16.0,10720.0,1570 66th St,"Brooklyn, NY 11219","1570 66th StBrooklyn, NY 11219",United States,New York,Kings County,Brooklyn,66th Street,"1570 66th St, Brooklyn, NY 11219, USA",40.6215159,-73.9961566
Brokered by Elegran Real Estate And Development,House for sale,1175000,2,2.0,1144.0,4 78th St,"Brooklyn, NY 11209","4 78th StBrooklyn, NY 11209",United States,New York,Kings County,Brooklyn,78th Street,"4 78th St, Brooklyn, NY 11209, USA",40.6314389,-74.0378384
Brokered by RE MAX Real Estate Professionals,Multi-family home for sale,2999000,8,2.3738608579684373,6000.0,7923 12th Ave,"Brooklyn, NY 11228","7923 12th AveBrooklyn, NY 11228",United States,New York,Kings County,Brooklyn,12th Avenue,"7923 12th Ave, Brooklyn, NY 11228, USA",40.618804,-74.012196
Brokered by Ideal Properties Realty,Pending,3850000,8,6.0,6200.0,1121 E 22nd St,"Brooklyn, NY 11210","1121 E 22nd StBrooklyn, NY 11210",United States,New York,Kings County,Brooklyn,East 22nd Street,"1121 E 22nd St, Brooklyn, NY 11210, USA",40.62481,-73.9539607
Brokered by Century 21 Realty First,Multi-family home for sale,980000,4,3.0,1408.0,1957 Ryder St,"Brooklyn, NY 11234","1957 Ryder StBrooklyn, NY 11234",United States,New York,Kings County,Brooklyn,Ryder Street,"1957 Ryder St, Brooklyn, NY 11234, USA",40.611841,-73.92961
Brokered by RE MAX Edge,Multi-family home for sale,1199000,4,2.0,1824.0,1511 85th St,"Brooklyn, NY 11228","1511 85th StBrooklyn, NY 11228",United States,New York,Kings County,Brooklyn,85th Street,"1511 85th St, Brooklyn, NY 11228, USA",40.6119254,-74.0084031
Brokered by Our Community Realty Ltd,Multi-family home for sale,699000,6,2.0,2184.207862,1441 Troy Ave,"Brooklyn, NY 11203","1441 Troy AveBrooklyn, NY 11203",United States,New York,Kings County,Brooklyn,Troy Avenue,"1441 Troy Ave, Brooklyn, NY 11203, USA",40.6373525,-73.9344092
"Brokered by BEN BAY REALTY CO OF BAY RIDGE, LLC",House for sale,998888,3,2.0,1780.0,9954 Fort Hamilton Pkwy,"Brooklyn, NY 11209","9954 Fort Hamilton PkwyBrooklyn, NY 11209",United States,New York,Kings County,Brooklyn,Fort Hamilton Parkway,"9954 Fort Hamilton Pkwy, Brooklyn, NY 11209, USA",40.6117545,-74.0323281
Brokered by RE MAX Edge,Multi-family home for sale,980000,3,4.0,2700.0,1 Opal Ct,"Brooklyn, NY 11229","1 Opal CtBrooklyn, NY 11229",United States,New York,Kings County,Brooklyn,Opal Court,"1 Opal Ct, Brooklyn, NY 11229, USA",40.586018,-73.9252126
Brokered by Madison Estates Sotheby's International Realty,House for sale,799000,3,2.0,1128.0,1557 E 34th St,"Brooklyn, NY 11234","1557 E 34th StBrooklyn, NY 11234",United States,New York,Kings County,Brooklyn,East 34th Street,"1557 E 34th St, Brooklyn, NY 11234, USA",40.6169213,-73.9415274
Brokered by Ashford Homes LLC,House for sale,1250000,5,3.0,2295.0,1923 66th St,"Brooklyn, NY 11204","1923 66th StBrooklyn, NY 11204",United States,New York,Kings County,Brooklyn,66th Street,"1923 66th St, Brooklyn, NY 11204, USA",40.617019,-73.9878352
Brokered by Serhant,Townhouse for sale,2650000,5,4.0,4100.0,259 New York Ave,"Brooklyn, NY 11216","259 New York AveBrooklyn, NY 11216",United States,New York,Kings County,Brooklyn,New York Avenue,"259 New York Ave, Brooklyn, NY 11216, USA",40.6711016,-73.9473427
Brokered by RE MAX Real Estate Professionals,House for sale,999000,3,2.0,1900.0,1123 Bay Ridge Pkwy,"Brooklyn, NY 11228","1123 Bay Ridge PkwyBrooklyn, NY 11228",United States,New York,Kings County,Brooklyn,Bay Ridge Parkway,"1123 Bay Ridge Pkwy, Brooklyn, NY 11228, USA",40.6228038,-74.0109676
"Brokered by Compass Greater New York, LLC",Pending,4999999,4,4.0,4342.0,8002 Harbor View Ter,"Brooklyn, NY 11209","8002 Harbor View TerBrooklyn, NY 11209",United States,New York,Kings County,Brooklyn,Harbor View Terrace,"8002 Harbor View Terrace, Brooklyn, NY 11209, USA",40.6301693,-74.0384351
